 Simulation_Period = 20090901 -- 20161231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20160107        0.140362E+01        0.140362E+01        0.139290E+01        0.512798E+00        0.174196E+00        0.705901E+00        0.000000E+00        0.355393E-04        0.104013E-01        0.945620E-02        0.945099E-03        0.286615E-03        0.103923E-03        0.362555E-04        0.146437E-03       -0.582920E-16        0.354597E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160108        0.140282E+01        0.140282E+01        0.139211E+01        0.512740E+00        0.173444E+00        0.705926E+00        0.000000E+00        0.354815E-04        0.103905E-01        0.944649E-02        0.944003E-03        0.286511E-03        0.103887E-03        0.362407E-04        0.146383E-03        0.453425E-16        0.354683E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160109        0.140207E+01        0.140207E+01        0.139133E+01        0.512683E+00        0.172701E+00        0.705951E+00        0.000000E+00        0.365737E-04        0.104102E-01        0.946729E-02        0.942902E-03        0.286392E-03        0.103845E-03        0.362240E-04        0.146323E-03       -0.136163E-16        0.354768E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160110        0.140133E+01        0.140133E+01        0.139057E+01        0.512628E+00        0.171970E+00        0.705975E+00        0.000000E+00        0.363327E-04        0.104320E-01        0.949018E-02        0.941794E-03        0.286275E-03        0.103805E-03        0.362072E-04        0.146263E-03        0.407587E-16        0.354853E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160111        0.140057E+01        0.140057E+01        0.138982E+01        0.512573E+00        0.171245E+00        0.705999E+00        0.000000E+00        0.362015E-04        0.104334E-01        0.949273E-02        0.940689E-03        0.286166E-03        0.103768E-03        0.361913E-04        0.146208E-03        0.146151E-16        0.354940E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160112        0.139982E+01        0.139982E+01        0.138906E+01        0.512518E+00        0.170522E+00        0.706022E+00        0.000000E+00        0.360838E-04        0.104363E-01        0.949671E-02        0.939588E-03        0.286057E-03        0.103730E-03        0.361750E-04        0.146152E-03        0.455199E-16        0.355026E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160113        0.139908E+01        0.139908E+01        0.138831E+01        0.512464E+00        0.169802E+00        0.706045E+00        0.000000E+00        0.360060E-04        0.104500E-01        0.951155E-02        0.938491E-03        0.285943E-03        0.103691E-03        0.361579E-04        0.146093E-03        0.831962E-17        0.355111E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160114        0.139834E+01        0.139834E+01        0.138756E+01        0.512409E+00        0.169087E+00        0.706068E+00        0.000000E+00        0.357727E-04        0.104519E-01        0.951453E-02        0.937398E-03        0.285834E-03        0.103655E-03        0.361414E-04        0.146038E-03       -0.216002E-16        0.355197E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160115        0.139758E+01        0.139758E+01        0.138682E+01        0.512353E+00        0.168379E+00        0.706090E+00        0.000000E+00        0.355076E-04        0.104359E-01        0.949957E-02        0.936306E-03        0.285745E-03        0.103625E-03        0.361269E-04        0.145993E-03       -0.308639E-16        0.355284E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160116        0.139683E+01        0.139683E+01        0.138609E+01        0.512296E+00        0.167679E+00        0.706111E+00        0.000000E+00        0.353122E-04        0.104198E-01        0.948454E-02        0.935217E-03        0.285673E-03        0.103603E-03        0.361144E-04        0.145956E-03        0.716332E-16        0.355371E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160117        0.139608E+01        0.139608E+01        0.138535E+01        0.512241E+00        0.166984E+00        0.706131E+00        0.000000E+00        0.358081E-04        0.104037E-01        0.946957E-02        0.934128E-03        0.285593E-03        0.103577E-03        0.361006E-04        0.145915E-03       -0.877580E-16        0.355458E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160118        0.139534E+01        0.139534E+01        0.138464E+01        0.512187E+00        0.166293E+00        0.706152E+00        0.000000E+00        0.356954E-04        0.103877E-01        0.945469E-02        0.933039E-03        0.285497E-03        0.103546E-03        0.360848E-04        0.145866E-03       -0.587948E-16        0.355545E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160119        0.139460E+01        0.139460E+01        0.138392E+01        0.512132E+00        0.165606E+00        0.706173E+00        0.000000E+00        0.354857E-04        0.103718E-01        0.943982E-02        0.931953E-03        0.285407E-03        0.103518E-03        0.360694E-04        0.145820E-03        0.249640E-17        0.355632E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160120        0.139387E+01        0.139387E+01        0.138319E+01        0.512077E+00        0.164927E+00        0.706192E+00        0.000000E+00        0.352802E-04        0.103558E-01        0.942490E-02        0.930870E-03        0.285333E-03        0.103495E-03        0.360557E-04        0.145782E-03       -0.353449E-16        0.355718E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160121        0.139315E+01        0.139315E+01        0.138249E+01        0.512021E+00        0.164254E+00        0.706210E+00        0.000000E+00        0.350695E-04        0.103397E-01        0.940992E-02        0.929790E-03        0.285277E-03        0.103480E-03        0.360440E-04        0.145753E-03       -0.305948E-17        0.355804E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160122        0.139243E+01        0.139243E+01        0.138178E+01        0.511964E+00        0.163587E+00        0.706228E+00        0.000000E+00        0.349245E-04        0.103236E-01        0.939492E-02        0.928713E-03        0.285234E-03        0.103469E-03        0.360336E-04        0.145732E-03       -0.724148E-16        0.355890E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160123        0.139170E+01        0.139170E+01        0.138108E+01        0.511906E+00        0.162924E+00        0.706245E+00        0.000000E+00        0.348191E-04        0.103076E-01        0.937996E-02        0.927640E-03        0.285193E-03        0.103459E-03        0.360232E-04        0.145711E-03       -0.595407E-16        0.355975E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160124        0.139098E+01        0.139098E+01        0.138037E+01        0.511849E+00        0.162263E+00        0.706262E+00        0.000000E+00        0.347354E-04        0.102917E-01        0.936508E-02        0.926570E-03        0.285146E-03        0.103447E-03        0.360119E-04        0.145687E-03       -0.393170E-16        0.356060E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160125        0.139029E+01        0.139029E+01        0.137969E+01        0.511797E+00        0.161618E+00        0.706279E+00        0.000000E+00        0.367352E-04        0.102756E-01        0.935011E-02        0.925487E-03        0.285081E-03        0.103429E-03        0.359983E-04        0.145654E-03       -0.711161E-16        0.356147E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160126        0.138961E+01        0.138961E+01        0.137903E+01        0.511748E+00        0.160987E+00        0.706297E+00        0.000000E+00        0.367011E-04        0.102594E-01        0.933505E-02        0.924387E-03        0.284996E-03        0.103404E-03        0.359821E-04        0.145610E-03       -0.669179E-16        0.356237E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160127        0.138894E+01        0.138894E+01        0.137837E+01        0.511699E+00        0.160359E+00        0.706314E+00        0.000000E+00        0.365303E-04        0.102434E-01        0.932006E-02        0.923291E-03        0.284908E-03        0.103377E-03        0.359654E-04        0.145565E-03       -0.714192E-16        0.356326E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160128        0.138827E+01        0.138827E+01        0.137772E+01        0.511650E+00        0.159737E+00        0.706331E+00        0.000000E+00        0.363505E-04        0.102272E-01        0.930504E-02        0.922198E-03        0.284832E-03        0.103355E-03        0.359499E-04        0.145527E-03       -0.134817E-16        0.356415E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160129        0.138760E+01        0.138760E+01        0.137707E+01        0.511600E+00        0.159118E+00        0.706348E+00        0.000000E+00        0.362678E-04        0.102111E-01        0.929004E-02        0.921108E-03        0.284759E-03        0.103335E-03        0.359345E-04        0.145489E-03       -0.480214E-16        0.356504E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160130        0.138693E+01        0.138693E+01        0.137642E+01        0.511551E+00        0.158502E+00        0.706364E+00        0.000000E+00        0.361732E-04        0.101952E-01        0.927513E-02        0.920021E-03        0.284679E-03        0.103312E-03        0.359183E-04        0.145449E-03       -0.360460E-16        0.356593E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160131        0.138627E+01        0.138627E+01        0.137577E+01        0.511502E+00        0.157886E+00        0.706380E+00        0.000000E+00        0.361010E-04        0.101793E-01        0.926032E-02        0.918938E-03        0.284593E-03        0.103287E-03        0.359010E-04        0.145405E-03       -0.819033E-16        0.356681E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160201        0.138561E+01        0.138561E+01        0.137512E+01        0.511453E+00        0.157275E+00        0.706396E+00        0.000000E+00        0.359366E-04        0.101634E-01        0.924554E-02        0.917858E-03        0.284508E-03        0.103263E-03        0.358838E-04        0.145361E-03       -0.377237E-16        0.356769E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160202        0.138494E+01        0.138494E+01        0.137447E+01        0.511401E+00        0.156657E+00        0.706411E+00        0.000000E+00        0.344098E-04        0.101477E-01        0.923089E-02        0.916794E-03        0.284435E-03        0.103243E-03        0.358676E-04        0.145324E-03       -0.839282E-16        0.356855E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160203        0.138426E+01        0.138426E+01        0.137381E+01        0.511347E+00        0.156034E+00        0.706426E+00        0.000000E+00        0.342912E-04        0.101322E-01        0.921644E-02        0.915746E-03        0.284369E-03        0.103226E-03        0.358521E-04        0.145290E-03       -0.588447E-16        0.356939E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160204        0.138358E+01        0.138358E+01        0.137315E+01        0.511293E+00        0.155414E+00        0.706440E+00        0.000000E+00        0.341595E-04        0.101167E-01        0.920201E-02        0.914701E-03        0.284305E-03        0.103210E-03        0.358367E-04        0.145258E-03       -0.652102E-16        0.357022E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160205        0.138291E+01        0.138291E+01        0.137249E+01        0.511238E+00        0.154799E+00        0.706453E+00        0.000000E+00        0.340156E-04        0.101013E-01        0.918760E-02        0.913660E-03        0.284248E-03        0.103197E-03        0.358219E-04        0.145228E-03       -0.791457E-16        0.357106E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20160206        0.138224E+01        0.138224E+01        0.137184E+01        0.511183E+00        0.154188E+00        0.706466E+00        0.000000E+00        0.338637E-04        0.100858E-01        0.917318E-02        0.912622E-03        0.284201E-03        0.103188E-03        0.358080E-04        0.145205E-03       -0.539230E-16        0.357189E+01        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
