 Simulation_Period = 20090901 -- 20161231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201507        0.128614E-03        0.163477E-03        0.114434E-04        0.604864E-04        0.915472E-04        0.381332E-05        0.326362E-04        0.342898E-05        0.293468E-04        0.384342E-06        0.328938E-05        0.301868E-05        0.301868E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.127392E-03        0.791798E-12        0.117180E-07        0.481982E-08        0.172818E-07        0.338204E-07        0.105893E-07        0.328813E-08        0.144944E-07        0.410408E-12        0.381390E-12        0.474828E-11        0.142280E-06        0.128614E-03        0.128614E-03        0.127392E-03        0.122270E-05        0.000000E+00        0.122246E-05        0.243385E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201508        0.122043E-03        0.147390E-03        0.103173E-04        0.545342E-04        0.825383E-04        0.373828E-05        0.365686E-04        0.336150E-05        0.328829E-04        0.376779E-06        0.368573E-05        0.298753E-05        0.298753E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.121842E-03        0.949279E-13        0.104948E-07        0.464815E-08        0.158243E-07        0.309674E-07        0.106171E-07        0.338896E-08        0.146294E-07        0.492035E-13        0.457245E-13        0.531001E-12        0.127841E-06        0.122043E-03        0.122043E-03        0.120917E-03        0.112516E-05        0.000000E+00        0.112493E-05        0.224761E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201509        0.129368E-03        0.163211E-03        0.114248E-04        0.603881E-04        0.913982E-04        0.354884E-05        0.395378E-04        0.319116E-05        0.355528E-04        0.357686E-06        0.398499E-05        0.290090E-05        0.290090E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.133094E-03        0.158135E-13        0.105990E-07        0.488994E-08        0.161858E-07        0.316747E-07        0.105976E-07        0.347938E-08        0.147040E-07        0.819654E-14        0.761699E-14        0.779340E-13        0.119850E-06        0.129368E-03        0.129368E-03        0.128117E-03        0.125124E-05        0.000000E+00        0.125103E-05        0.208440E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201510        0.716022E-04        0.490253E-04        0.343177E-05        0.181393E-04        0.274542E-04        0.329444E-05        0.414861E-04        0.296239E-05        0.373048E-04        0.332044E-06        0.418136E-05        0.279869E-05        0.279869E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.705815E-04        0.527969E-13        0.110806E-07        0.510194E-08        0.169106E-07        0.330932E-07        0.106429E-07        0.360345E-08        0.148814E-07        0.273659E-13        0.254310E-13        0.270792E-12        0.795512E-07        0.716022E-04        0.716022E-04        0.705815E-04        0.102072E-05        0.000000E+00        0.102053E-05        0.194769E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201511        0.487026E-04        0.147355E-04        0.103149E-05        0.545215E-05        0.825191E-05        0.293468E-05        0.392948E-04        0.263890E-05        0.353343E-04        0.295785E-06        0.396050E-05        0.264504E-05        0.264504E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.489223E-04        0.429951E-13        0.906960E-08        0.380257E-08        0.134513E-07        0.263235E-07        0.105989E-07        0.366159E-08        0.148966E-07        0.222854E-13        0.207097E-13        0.204506E-12        0.598548E-07        0.487026E-04        0.487026E-04        0.479572E-04        0.745379E-06        0.000000E+00        0.745193E-06        0.185475E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201512        0.405503E-04        0.776667E-05        0.543667E-06        0.287367E-05        0.434933E-05        0.276152E-05        0.353055E-04        0.248318E-05        0.317471E-04        0.278332E-06        0.355842E-05        0.256527E-05        0.256527E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.411800E-04        0.445042E-14        0.895762E-08        0.333325E-08        0.128438E-07        0.251347E-07        0.104817E-07        0.365220E-08        0.147647E-07        0.230676E-14        0.214366E-14        0.182385E-13        0.514067E-07        0.405503E-04        0.405503E-04        0.398665E-04        0.683850E-06        0.000000E+00        0.683672E-06        0.178080E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201601        0.361765E-04        0.540054E-05        0.378038E-06        0.199820E-05        0.302430E-05        0.266985E-05        0.310196E-04        0.240076E-05        0.278932E-04        0.269093E-06        0.312645E-05        0.251711E-05        0.251711E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.358655E-04        0.242945E-13        0.918503E-08        0.300765E-08        0.127412E-07        0.249339E-07        0.103717E-07        0.361419E-08        0.146103E-07        0.125924E-13        0.117021E-13        0.101916E-12        0.454223E-07        0.361765E-04        0.361765E-04        0.355339E-04        0.642541E-06        0.000000E+00        0.642370E-06        0.171520E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201602        0.357671E-04        0.105879E-04        0.741155E-06        0.391753E-05        0.592924E-05        0.283681E-05        0.267392E-04        0.255089E-05        0.240442E-04        0.285920E-06        0.269503E-05        0.258811E-05        0.258811E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.351400E-04        0.608177E-13        0.103071E-07        0.300994E-08        0.139162E-07        0.272333E-07        0.103270E-07        0.357170E-08        0.145196E-07        0.315233E-13        0.292944E-13        0.310004E-12        0.435809E-07        0.357671E-04        0.357671E-04        0.351400E-04        0.627134E-06        0.000000E+00        0.626969E-06        0.165632E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201603        0.394107E-04        0.216951E-04        0.151866E-05        0.802720E-05        0.121493E-04        0.297624E-05        0.236594E-04        0.267626E-05        0.212748E-04        0.299973E-06        0.238461E-05        0.265171E-05        0.265171E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.387647E-04        0.593966E-13        0.109024E-07        0.289144E-08        0.144144E-07        0.282083E-07        0.103518E-07        0.352951E-08        0.145017E-07        0.307867E-13        0.286099E-13        0.331394E-12        0.448108E-07        0.394107E-04        0.394107E-04        0.387647E-04        0.645956E-06        0.000000E+00        0.645796E-06        0.159870E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201604        0.753333E-04        0.896801E-04        0.627761E-05        0.331816E-04        0.502208E-04        0.316564E-05        0.223708E-04        0.284658E-05        0.201160E-04        0.319063E-06        0.225474E-05        0.273682E-05        0.273682E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.758372E-04        0.125382E-13        0.115489E-07        0.296729E-08        0.151692E-07        0.296854E-07        0.104083E-07        0.348344E-08        0.145129E-07        0.649886E-14        0.603935E-14        0.658863E-13        0.632897E-07        0.753333E-04        0.753333E-04        0.743960E-04        0.937327E-06        0.000000E+00        0.937174E-06        0.152885E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201605        0.139510E-03        0.197593E-03        0.138315E-04        0.731094E-04        0.110652E-03        0.340766E-05        0.262885E-04        0.306421E-05        0.236389E-04        0.343456E-06        0.264961E-05        0.284491E-05        0.284491E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.140205E-03        0.611225E-14        0.137122E-07        0.413857E-08        0.186539E-07        0.365046E-07        0.105646E-07        0.348415E-08        0.146773E-07        0.316812E-14        0.294412E-14        0.248915E-13        0.827741E-07        0.139510E-03        0.139510E-03        0.137992E-03        0.151712E-05        0.000000E+00        0.151698E-05        0.142682E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201606        0.137892E-03        0.181191E-03        0.126834E-04        0.670407E-04        0.101467E-03        0.382876E-05        0.316136E-04        0.344287E-05        0.284273E-04        0.385899E-06        0.318632E-05        0.305326E-05        0.305326E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.136409E-03        0.496641E-14        0.137676E-07        0.486239E-08        0.194681E-07        0.380981E-07        0.107995E-07        0.356071E-08        0.150030E-07        0.257421E-14        0.239220E-14        0.254047E-13        0.786135E-07        0.137892E-03        0.137892E-03        0.136409E-03        0.148341E-05        0.000000E+00        0.148327E-05        0.131901E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201607        0.142612E-03        0.180494E-03        0.126346E-04        0.667828E-04        0.101077E-03        0.410635E-05        0.369557E-04        0.369248E-05        0.332310E-04        0.413877E-06        0.372475E-05        0.319314E-05        0.319314E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.141241E-03        0.363739E-14        0.124456E-07        0.495252E-08        0.181808E-07        0.355789E-07        0.109685E-07        0.365967E-08        0.152832E-07        0.188535E-14        0.175204E-14        0.201677E-13        0.748933E-07        0.142612E-03        0.142612E-03        0.141241E-03        0.137153E-05        0.000000E+00        0.137140E-05        0.121383E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201608        0.111187E-03        0.119560E-03        0.836918E-05        0.442371E-04        0.669534E-04        0.412331E-05        0.402014E-04        0.370773E-05        0.361495E-04        0.415586E-06        0.405188E-05        0.320566E-05        0.320566E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.110125E-03        0.263836E-14        0.107162E-07        0.450536E-08        0.159064E-07        0.311279E-07        0.110126E-07        0.373931E-08        0.154127E-07        0.136753E-14        0.127084E-14        0.162647E-13        0.605426E-07        0.111187E-03        0.111187E-03        0.110125E-03        0.106197E-05        0.000000E+00        0.106185E-05        0.111994E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201609        0.107371E-03        0.115721E-03        0.810047E-05        0.428168E-04        0.648038E-04        0.380593E-05        0.408962E-04        0.342233E-05        0.367743E-04        0.383597E-06        0.412190E-05        0.310969E-05        0.310969E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.108138E-03        0.982919E-15        0.100653E-07        0.422652E-08        0.149348E-07        0.292266E-07        0.109594E-07        0.377949E-08        0.153993E-07        0.509470E-15        0.473448E-15        0.564875E-14        0.548423E-07        0.107371E-03        0.107371E-03        0.106349E-03        0.102241E-05        0.000000E+00        0.102231E-05        0.104354E-09        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201610        0.767717E-04        0.600269E-04        0.420188E-05        0.222100E-04        0.336150E-04        0.369761E-05        0.400938E-04        0.332493E-05        0.360527E-04        0.372680E-06        0.404103E-05        0.300239E-05        0.300239E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.760606E-04        0.119281E-12        0.930198E-08        0.378178E-08        0.136724E-07        0.267563E-07        0.108732E-07        0.379847E-08        0.153293E-07        0.618263E-13        0.574547E-13        0.688559E-12        0.422242E-07        0.767717E-04        0.767717E-04        0.759543E-04        0.817409E-06        0.000000E+00        0.817311E-06        0.978658E-10        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201611        0.495910E-04        0.221089E-04        0.154762E-05        0.818028E-05        0.123810E-04        0.321793E-05        0.374238E-04        0.289360E-05        0.336519E-04        0.324333E-06        0.377193E-05        0.277070E-05        0.277070E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.517435E-04        0.429125E-13        0.822257E-08        0.307535E-08        0.118062E-07        0.231042E-07        0.107185E-07        0.377062E-08        0.151387E-07        0.222426E-13        0.206699E-13        0.229287E-12        0.312812E-07        0.495910E-04        0.495910E-04        0.489459E-04        0.645108E-06        0.000000E+00        0.645016E-06        0.929326E-10        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201612        0.351744E-04        0.567527E-05        0.397269E-06        0.209985E-05        0.317815E-05        0.270031E-05        0.318269E-04        0.242815E-05        0.286191E-04        0.272163E-06        0.320782E-05        0.243570E-05        0.243570E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.367128E-04        0.142830E-08        0.875948E-08        0.291187E-08        0.121964E-07        0.252961E-07        0.105521E-07        0.371279E-08        0.149045E-07        0.740321E-09        0.687976E-09        0.671665E-08        0.189024E-07        0.351744E-04        0.351744E-04        0.345589E-04        0.615537E-06        0.000000E+00        0.615448E-06        0.894256E-10        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
